Total_Kicking_PTS,Total_defensive_PTS,Total_Offensive_PTS,pos,player,rank,id,team,game.week,opp,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,def_sck,def_int,fum_forced,fum_recovered,fpts,tkl_solo,tkl_astd,tkl_loss,def_sck_yds,qb_hits,pass_def,def_td,fg,fg_att,fg_pct,fg_long,xp,xp_att,PassingYards_PTS,RushingYards_PTS,ReceivingYards_PTS,ReceivingYards_and_Rushing_Yards_SpecialRoundingCase,ReceivingTouchdowns_PTS,PassingTouchdowns_PTS,RushingTouchdowns_PTS,Fumbles_Lost_PTS,Interception_Offensive_PTS,AssistedTackles_PTS,SoloTackles_PTS,PassesDefended_PTS,Sacks_PTS + Assisted Sacks_PTS,Safeties_PTS,Interception_Defensive_PTS,SpecialTeamsTouchdowns_PTS,FumblesForced_PTS,FumblesRecovered,FumblesRecovered_PTS,ExtraPointsMade_PTS,FieldGoalsMade_PTS
,,2,QB,Aaron Rodgers,453,2593,PIT,13,BUF,117.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.7,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,13.0,QB,Baker Mayfield,47,19790,TB,13,ARI,194.0,1.0,0.0,27.0,0.0,0,0.0,0.0,0,0.0,0.0,0,14.5,,,,,,,,,,,,,,7.0,2.0,0.0,2.0,0.0,4.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,16.0,QB,Brock Purdy,34,23241,SF,13,CLE,168.0,1.0,0.0,4.0,1.0,0,0.0,0.0,0,0.0,0.0,0,17.1,,,,,,,,,,,,,,6.0,0.0,0.0,0.0,0.0,4.0,6.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,22.0,QB,Bryce Young,6,23132,CAR,13,LAR,206.0,3.0,0.0,23.0,0.0,0,0.0,0.0,0,0.0,0.0,0,22.5,,,,,,,,,,,,,,8.0,2.0,0.0,2.0,0.0,12.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,9.0,QB,C.J. Stroud,128,23239,HOU,13,IND,276.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,9.0,,,,,,,,,,,,,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,5.0,QB,Cam Ward,234,25323,TEN,13,JAX,141.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0,0.0,0.0,0,6.3,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,16.0,QB,Daniel Jones,40,20841,IND,13,HOU,201.0,2.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,16.1,,,,,,,,,,,,,,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,QB,Dillon Gabriel,841,23177,CLE,13,SF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,12.0,QB,Geno Smith,69,14895,LV,13,LAC,165.0,2.0,1.0,-6.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12.0,,,,,,,,,,,,,,6.0,-1.0,0.0,0.0,0.0,8.0,0.0,0,-2.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,19.0,QB,Jacoby Brissett,19,18018,ARI,13,TB,301.0,2.0,1.0,16.0,0.0,0,0.0,0.0,0,0.0,0.0,0,19.6,,,,,,,,,,,,,,12.0,1.0,0.0,1.0,0.0,8.0,0.0,0,-2.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,15.0,QB,Josh Allen,35,19801,BUF,13,PIT,123.0,1.0,1.0,38.0,1.0,0,0.0,0.0,0,0.0,0.0,0,16.7,,,,,,,,,,,,,,4.0,3.0,0.0,3.0,0.0,4.0,6.0,0,-2.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,12.0,QB,Justin Herbert,66,21681,LAC,13,LV,151.0,2.0,1.0,8.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12.8,,,,,,,,,,,,,,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0,-2.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,13.0,QB,Kirk Cousins,61,14252,ATL,13,NYJ,234.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,13.4,,,,,,,,,,,,,,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,QB,Mac Jones,773,22496,SF,13,CLE,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.2,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,-2.0,QB,Mason Rudolph,1033,19850,PIT,13,BUF,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,11,QB,Matthew Stafford,70,9038,LAR,13,CAR,243.0,2.0,2.0,-1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11.6,,,,,,,,,,,,,,9.0,-1.0,0.0,0.0,0.0,8.0,0.0,0,-4.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,-3.0,QB,Max Brosmer,1034,26083,MIN,13,SEA,126.0,0.0,4.0,-1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-3.1,,,,,,,,,,,,,,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,-8.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,QB,Nick Mullens,1029,19330,JAX,13,TEN,0.0,0.0,0.0,-3.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-0.3,,,,,,,,,,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,3,QB,Sam Darnold,402,19812,SEA,13,MIN,128.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.1,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,9.0,QB,Shedeur Sanders,95,26079,CLE,13,SF,149.0,1.0,0.0,6.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10.6,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,QB,Taysom Hill,671,19238,NO,13,MIA,0.0,0.0,0.0,2.0,0.0,1,5.0,0.0,0,0.0,0.0,0,0.7,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,21,QB,Trevor Lawrence,10,22490,JAX,13,TEN,229.0,2.0,0.0,25.0,0.0,0,0.0,0.0,0,0.0,0.0,0,21.7,,,,,,,,,,,,,,9.0,2.0,0.0,2.0,0.0,8.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,QB,Trey Lance,670,22493,LAC,13,LV,9.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.8,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,4.0,QB,Tua Tagovailoa,292,21677,MIA,13,NO,157.0,0.0,1.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4.7,,,,,,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,16,QB,Tyler Shough,32,23187,NO,13,MIA,239.0,2.0,1.0,18.0,0.0,0,0.0,0.0,0,0.0,0.0,0,17.4,,,,,,,,,,,,,,9.0,1.0,0.0,1.0,0.0,8.0,0.0,0,-2.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,20.0,QB,Tyrod Taylor,12,12831,NYJ,13,ATL,172.0,1.0,0.0,44.0,1.0,0,0.0,0.0,0,0.0,0.0,0,21.3,,,,,,,,,,,,,,6.0,4.0,0.0,4.0,0.0,4.0,6.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0,RB,Aaron Jones Sr.,725,19045,MIN,13,SEA,0.0,0.0,0.0,3.0,0.0,4,22.0,0.0,0,0.0,0.0,0,0.5,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,RB,Ameer Abdullah,922,16815,IND,13,HOU,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,6.0,RB,Ashton Jeanty,239,25868,LV,13,LAC,0.0,0.0,0.0,31.0,0.0,6,30.0,0.0,0,0.0,0.0,0,6.1,,,,,,,,,,,,,,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,16,RB,Bam Knight,53,23847,ARI,13,TB,0.0,0.0,0.0,62.0,0.0,3,36.0,1.0,0,0.0,0.0,0,13.8,,,,,,,,,,,,,,0.0,6.0,3.0,9.0,6.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,7.0,RB,Bhayshul Tuten,168,25898,JAX,13,TEN,0.0,0.0,0.0,17.0,1.0,1,2.0,0.0,0,0.0,0.0,0,7.9,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,25.0,RB,Bijan Robinson,3,23189,ATL,13,NYJ,0.0,0.0,0.0,142.0,1.0,5,51.0,0.0,0,0.0,0.0,0,25.3,,,,,,,,,,,,,,0.0,14.0,5.0,19.0,0.0,0.0,6.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,14.0,RB,Blake Corum,50,24116,LAR,13,CAR,0.0,0.0,0.0,81.0,1.0,0,0.0,0.0,0,0.0,0.0,0,14.1,,,,,,,,,,,,,,0.0,8.0,0.0,8.0,0.0,0.0,6.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,13.0,RB,Breece Hall,56,22526,NYJ,13,ATL,0.0,0.0,0.0,68.0,1.0,2,8.0,0.0,0,0.0,0.0,0,13.6,,,,,,,,,,,,,,0.0,6.0,0.0,7.0,0.0,0.0,6.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,RB,Brian Robinson Jr.,454,23190,SF,13,CLE,0.0,0.0,0.0,26.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.6,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,14.0,RB,Bucky Irving,51,24967,TB,13,ARI,0.0,0.0,0.0,61.0,1.0,2,20.0,0.0,0,0.0,0.0,0,14.1,,,,,,,,,,,,,,0.0,6.0,2.0,8.0,0.0,0.0,6.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,13.0,RB,Christian McCaffrey,58,18877,SF,13,CLE,0.0,0.0,0.0,53.0,1.0,4,21.0,0.0,0,0.0,0.0,0,13.4,,,,,,,,,,,,,,0.0,5.0,2.0,7.0,0.0,0.0,6.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,18.0,RB,Chuba Hubbard,24,21691,CAR,13,LAR,0.0,0.0,0.0,83.0,0.0,2,41.0,1.0,0,0.0,0.0,0,18.4,,,,,,,,,,,,,,0.0,8.0,4.0,12.0,6.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,RB,Dare Ogunbowale,927,19626,HOU,13,IND,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,6.0,RB,Devin Neal,209,25888,NO,13,MIA,0.0,0.0,0.0,47.0,0.0,3,22.0,0.0,0,0.0,0.0,0,6.9,,,,,,,,,,,,,,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,19.0,RB,De'Von Achane,20,24179,MIA,13,NO,0.0,0.0,0.0,134.0,1.0,0,0.0,0.0,0,0.0,0.0,0,19.4,,,,,,,,,,,,,,0.0,13.0,0.0,13.0,0.0,0.0,6.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,RB,Dylan Laube,905,25054,LV,13,LAC,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,RB,Dylan Sampson,490,25889,CLE,13,SF,0.0,0.0,0.0,23.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.3,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,RB,Evan Hull,585,24204,NO,13,MIA,0.0,0.0,0.0,15.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.5,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1,RB,Isaac Guerendo,829,25063,SF,13,CLE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,4.0,0.0,0.0,,
,,1,RB,Isaiah Davis,909,25064,NYJ,13,ATL,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,15,RB,James Cook,41,23247,BUF,13,PIT,0.0,0.0,0.0,144.0,0.0,3,33.0,0.0,0,0.0,0.0,0,15.7,,,,,,,,,,,,,,0.0,14.0,3.0,17.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,11.0,RB,Jaret Patterson,76,22556,LAC,13,LV,0.0,0.0,0.0,54.0,1.0,0,0.0,0.0,0,0.0,0.0,0,11.4,,,,,,,,,,,,,,0.0,5.0,0.0,5.0,0.0,0.0,6.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,10.0,RB,Jaylen Warren,103,23479,PIT,13,BUF,0.0,0.0,0.0,35.0,1.0,2,9.0,0.0,0,0.0,0.0,0,10.4,,,,,,,,,,,,,,0.0,3.0,0.0,4.0,0.0,0.0,6.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,RB,Jaylen Wright,553,24923,MIA,13,NO,0.0,0.0,0.0,16.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.6,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,RB,Jerome Ford,549,23205,CLE,13,SF,0.0,0.0,0.0,0.0,0.0,3,17.0,0.0,0,0.0,0.0,0,1.7,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,12.0,RB,Jonathan Taylor,68,21682,IND,13,HOU,0.0,0.0,0.0,85.0,0.0,3,36.0,0.0,0,0.0,0.0,0,12.1,,,,,,,,,,,,,,0.0,8.0,3.0,12.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,4.0,RB,Jordan Mason,288,23364,MIN,13,SEA,0.0,0.0,0.0,47.0,0.0,1,1.0,0.0,0,0.0,0.0,0,4.8,,,,,,,,,,,,,,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,RB,Julius Chestnut,878,23586,TEN,13,JAX,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,RB,Kaleb Johnson,769,26040,PIT,13,BUF,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.3,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,4.0,RB,Kenneth Gainwell,301,22562,PIT,13,BUF,0.0,0.0,0.0,20.0,0.0,2,25.0,0.0,0,0.0,0.0,0,4.5,,,,,,,,,,,,,,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,7.0,RB,Kenneth Walker III,183,23214,SEA,13,MIN,0.0,0.0,0.0,56.0,0.0,3,18.0,0.0,0,0.0,0.0,0,7.4,,,,,,,,,,,,,,0.0,5.0,1.0,7.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,19.0,RB,Kimani Vidal,18,25079,LAC,13,LV,0.0,0.0,0.0,126.0,1.0,1,11.0,0.0,0,0.0,0.0,0,19.7,,,,,,,,,,,,,,0.0,12.0,1.0,13.0,0.0,0.0,6.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,13.0,RB,Kyren Williams,63,23212,LAR,13,CAR,0.0,0.0,0.0,72.0,1.0,0,0.0,0.0,0,0.0,0.0,0,13.2,,,,,,,,,,,,,,0.0,7.0,0.0,7.0,0.0,0.0,6.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,RB,LeQuint Allen Jr.,879,25986,JAX,13,TEN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,4.0,1.0,2.0,,
,,6.0,RB,Michael Carter,233,22553,ARI,13,TB,0.0,0.0,0.0,17.0,0.0,5,47.0,0.0,0,0.0,0.0,0,6.4,,,,,,,,,,,,,,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,RB,Myles Gaskin,674,20768,SEA,13,MIN,0.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.6,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,9.0,RB,Nick Chubb,124,19798,HOU,13,IND,0.0,0.0,0.0,34.0,1.0,0,0.0,0.0,0,0.0,0.0,0,9.4,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,0.0,0.0,6.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,RB,Ollie Gordon II,655,25953,MIA,13,NO,0.0,0.0,0.0,10.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,12,RB,Quinshon Judkins,65,25946,CLE,13,SF,0.0,0.0,0.0,91.0,0.0,3,18.0,0.0,0,0.0,0.0,0,12.9,,,,,,,,,,,,,,0.0,9.0,1.0,10.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,RB,Rachaad White,438,23217,TB,13,ARI,0.0,0.0,0.0,7.0,0.0,3,22.0,0.0,0,0.0,0.0,0,2.9,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,RB,Raheem Mostert,673,17217,LV,13,LAC,0.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.6,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,6.0,RB,Ray Davis,237,24980,BUF,13,PIT,0.0,0.0,0.0,62.0,0.0,0,0.0,0.0,0,0.0,0.0,0,6.2,,,,,,,,,,,,,,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,7.0,RB,Rico Dowdle,167,21952,CAR,13,LAR,0.0,0.0,0.0,58.0,0.0,2,21.0,0.0,0,0.0,0.0,0,7.9,,,,,,,,,,,,,,0.0,5.0,2.0,7.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,RB,Ronnie Rivers,807,22547,LAR,13,CAR,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,RB,Sean Tucker,923,24194,TB,13,ARI,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,4,RB,Tony Pollard,322,20912,TEN,13,JAX,0.0,0.0,0.0,60.0,0.0,1,3.0,0.0,0,0.0,0.0,0,4.3,,,,,,,,,,,,,,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,4.0,RB,Travis Etienne Jr.,324,21696,JAX,13,TEN,0.0,0.0,0.0,28.0,0.0,1,13.0,0.0,0,0.0,0.0,0,4.1,,,,,,,,,,,,,,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,RB,Trevor Etienne,763,25948,CAR,13,LAR,0.0,0.0,0.0,0.0,0.0,1,4.0,0.0,0,0.0,0.0,0,0.4,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,RB,Ty Johnson,482,20837,BUF,13,PIT,0.0,0.0,0.0,5.0,0.0,3,20.0,0.0,0,0.0,0.0,0,2.5,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,RB,Tyjae Spears,485,24123,TEN,13,JAX,0.0,0.0,0.0,-1.0,0.0,6,25.0,0.0,0,0.0,0.0,0,2.4,,,,,,,,,,,,,,0.0,-1.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,11.0,RB,Tyler Allgeier,75,23250,ATL,13,NYJ,0.0,0.0,0.0,20.0,1.0,2,35.0,0.0,0,0.0,0.0,0,11.5,,,,,,,,,,,,,,0.0,2.0,3.0,5.0,0.0,0.0,6.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,RB,Tyler Goodson,932,23341,IND,13,HOU,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,6.0,RB,Woody Marks,216,25942,HOU,13,IND,0.0,0.0,0.0,64.0,0.0,1,3.0,0.0,0,0.0,0.0,0,6.7,,,,,,,,,,,,,,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,11.0,RB,Zach Charbonnet,80,23173,SEA,13,MIN,0.0,0.0,0.0,52.0,1.0,0,0.0,0.0,0,0.0,0.0,0,11.2,,,,,,,,,,,,,,0.0,5.0,0.0,5.0,0.0,0.0,6.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,RB,Zavier Scott,496,24595,MIN,13,SEA,0.0,0.0,0.0,17.0,0.0,1,4.0,0.0,0,0.0,0.0,0,2.1,,,,,,,,,,,,,,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,16.0,WR,Adonai Mitchell,39,24954,NYJ,13,ATL,0.0,0.0,0.0,0.0,0.0,8,102.0,1.0,0,0.0,0.0,0,16.2,,,,,,,,,,,,,,0.0,0.0,10.0,10.0,6.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,13.0,WR,Alec Pierce,54,23232,IND,13,HOU,0.0,0.0,0.0,0.0,0.0,4,78.0,1.0,0,0.0,0.0,0,13.8,,,,,,,,,,,,,,0.0,0.0,7.0,7.0,6.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Alex Bachman,902,21294,LV,13,LAC,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,WR,Allen Lazard,628,20145,NYJ,13,ATL,0.0,0.0,0.0,0.0,0.0,1,10.0,0.0,0,0.0,0.0,0,1.0,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Andre Baccellia,913,22234,ARI,13,TB,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Anthony Gould,920,25126,IND,13,HOU,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Austin Trammell,880,22973,JAX,13,TEN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
